TANAMAN,JENIS,KODE PROVINSI (BPS),PROVINSI,TAHUN,LUAS PANEN (HA),PRODUKSI (KWINTAL),PRODUKTIVITAS
Cabai Besar,Sayuran,94,PAPUA,2018,529,34120, 64.50 
Cabai Rawit,Sayuran,11,ACEH,2018,3951,621671, 157.35 
Cabai Rawit,Sayuran,12,SUMATERA UTARA,2018,4811,398259, 82.78 
Cabai Rawit,Sayuran,13,SUMATERA BARAT,2018,2808,251787, 89.67 
Cabai Rawit,Sayuran,14,RIAU,2018,1626,126911, 78.05 
Cabai Rawit,Sayuran,15,JAMBI,2018,1621,82717, 51.03 
Cabai Rawit,Sayuran,16,SUMATERA SELATAN,2018,1576,134506, 85.35 
Cabai Rawit,Sayuran,17,BENGKULU,2018,2297,113531, 49.43 
Cabai Rawit,Sayuran,18,LAMPUNG,2018,2265,146481, 64.67 
Cabai Rawit,Sayuran,19,KEPULAUAN BANGKA BELITUNG,2018,522,20347, 38.98 
Cabai Rawit,Sayuran,21,KEPULAUAN RIAU,2018,359,17157, 47.79 
Cabai Rawit,Sayuran,31,DKI JAKARTA,2018,2,4, 2.00 
Cabai Rawit,Sayuran,32,JAWA BARAT,2018,11038,1314182, 119.06 
Cabai Rawit,Sayuran,33,JAWA TENGAH,2018,24185,1417705, 58.62 
Cabai Rawit,Sayuran,34,DI.YOGYAKARTA,2018,1375,101468, 73.79 
Cabai Rawit,Sayuran,35,JAWA TIMUR,2018,70493,4533380, 64.31 
Cabai Rawit,Sayuran,36,BANTEN,2018,583,52246, 89.62 
Cabai Rawit,Sayuran,51,BALI,2018,3871,316539, 81.77 
Cabai Rawit,Sayuran,52,NUSA TENGGARA BARAT,2018,8297,2105303, 253.74 
Cabai Rawit,Sayuran,53,NUSA TENGGARA TIMUR,2018,1492,52474, 35.17 
Cabai Rawit,Sayuran,61,KALIMANTAN BARAT,2018,2099,41647, 19.84 
Cabai Rawit,Sayuran,62,KALIMANTAN TENGAH,2018,1172,36381, 31.04 
Cabai Rawit,Sayuran,63,KALIMANTAN SELATAN,2018,2462,126706, 51.46 
Cabai Rawit,Sayuran,64,KALIMANTAN TIMUR,2018,1328,67958, 51.17 
Cabai Rawit,Sayuran,65,KALIMANTAN UTARA,2018,563,32983, 58.58 
Cabai Rawit,Sayuran,71,SULAWESI UTARA,2018,4160,164697, 39.59 
Cabai Rawit,Sayuran,72,SULAWESI TENGAH,2018,3985,260901, 65.47 
Cabai Rawit,Sayuran,73,SULAWESI SELATAN,2018,5743,365685, 63.67 
Cabai Rawit,Sayuran,74,SULAWESI TENGGARA,2018,1400,44842, 32.03 
Cabai Rawit,Sayuran,75,GORONTALO,2018,2785,256946, 92.26 
Cabai Rawit,Sayuran,76,SULAWESI BARAT,2018,686,26581, 38.75 
Cabai Rawit,Sayuran,81,MALUKU,2018,878,37323, 42.51 
Cabai Rawit,Sayuran,82,MALUKU UTARA,2018,801,10956, 13.68 
Cabai Rawit,Sayuran,91,PAPUA BARAT,2018,588,6248, 10.63 
Cabai Rawit,Sayuran,94,PAPUA,2018,1025,69431, 67.74 
Paprika,Sayuran,11,ACEH,2018,0,0, -   
Paprika,Sayuran,12,SUMATERA UTARA,2018,10,904, 90.40 
Paprika,Sayuran,13,SUMATERA BARAT,2018,0,0, -   
Paprika,Sayuran,14,RIAU,2018,3,25, 8.33 
Paprika,Sayuran,15,JAMBI,2018,0,0, -   
Paprika,Sayuran,16,SUMATERA SELATAN,2018,0,0, -   
Paprika,Sayuran,17,BENGKULU,2018,0,0, -   
Paprika,Sayuran,18,LAMPUNG,2018,4,8, 2.00 
Paprika,Sayuran,19,KEPULAUAN BANGKA BELITUNG,2018,0,0, -   
Paprika,Sayuran,21,KEPULAUAN RIAU,2018,0,0, -   
Paprika,Sayuran,31,DKI JAKARTA,2018,0,0, -   
Paprika,Sayuran,32,JAWA BARAT,2018,227,80922, 356.48 
Paprika,Sayuran,33,JAWA TENGAH,2018,0,0, -   
Paprika,Sayuran,34,DI.YOGYAKARTA,2018,0,0, -   
Paprika,Sayuran,35,JAWA TIMUR,2018,44,97662," 2,219.59 "
Paprika,Sayuran,36,BANTEN,2018,0,0, -   
Paprika,Sayuran,51,BALI,2018,20,1088, 54.40 
Paprika,Sayuran,52,NUSA TENGGARA BARAT,2018,11,738, 67.09 
Paprika,Sayuran,53,NUSA TENGGARA TIMUR,2018,0,0, -   
Paprika,Sayuran,61,KALIMANTAN BARAT,2018,0,0, -   
Paprika,Sayuran,62,KALIMANTAN TENGAH,2018,0,0, -   
Paprika,Sayuran,63,KALIMANTAN SELATAN,2018,0,0, -   
Paprika,Sayuran,64,KALIMANTAN TIMUR,2018,0,0, -   
Paprika,Sayuran,65,KALIMANTAN UTARA,2018,0,0, -   
Paprika,Sayuran,71,SULAWESI UTARA,2018,0,0, -   
Paprika,Sayuran,72,SULAWESI TENGAH,2018,3,33, 11.00 
Paprika,Sayuran,73,SULAWESI SELATAN,2018,0,0, -   
Paprika,Sayuran,74,SULAWESI TENGGARA,2018,4,32, 8.00 
Paprika,Sayuran,75,GORONTALO,2018,0,0, -   
Paprika,Sayuran,76,SULAWESI BARAT,2018,0,0, -   
Paprika,Sayuran,81,MALUKU,2018,17,76, 4.47 
Paprika,Sayuran,82,MALUKU UTARA,2018,0,0, -   
Paprika,Sayuran,91,PAPUA BARAT,2018,7,20, 2.86 
Paprika,Sayuran,94,PAPUA,2018,0,0, -   
Jamur,Sayuran,11,ACEH,2018,1650,49219, 29.83 
Jamur,Sayuran,12,SUMATERA UTARA,2018,2135,23493, 11.00 
Jamur,Sayuran,13,SUMATERA BARAT,2018,1591,40110, 25.21 
Jamur,Sayuran,14,RIAU,2018,25042,72849, 2.91 
Jamur,Sayuran,15,JAMBI,2018,2089,17417, 8.34 
Jamur,Sayuran,16,SUMATERA SELATAN,2018,14889,91776, 6.16 
Jamur,Sayuran,17,BENGKULU,2018,1382,8500, 6.15 
Jamur,Sayuran,18,LAMPUNG,2018,29447,280971, 9.54 
Jamur,Sayuran,19,KEPULAUAN BANGKA BELITUNG,2018,251,672, 2.68 
Jamur,Sayuran,21,KEPULAUAN RIAU,2018,58,664, 11.45 
Jamur,Sayuran,31,DKI JAKARTA,2018,0,0, -   
Jamur,Sayuran,32,JAWA BARAT,2018,3323286,16992355, 5.11 
Jamur,Sayuran,33,JAWA TENGAH,2018,224751,4431144, 19.72 
Jamur,Sayuran,34,DI.YOGYAKARTA,2018,61843,392416, 6.35 
Jamur,Sayuran,35,JAWA TIMUR,2018,616721,8071803, 13.09 
Jamur,Sayuran,36,BANTEN,2018,13298,164558, 12.37 
Jamur,Sayuran,51,BALI,2018,27719,136310, 4.92 
Jamur,Sayuran,52,NUSA TENGGARA BARAT,2018,4400,49700, 11.30 
Jamur,Sayuran,53,NUSA TENGGARA TIMUR,2018,0,0, -   
Jamur,Sayuran,61,KALIMANTAN BARAT,2018,2322,18006, 7.75 
Jamur,Sayuran,62,KALIMANTAN TENGAH,2018,13550,23511, 1.74 
Jamur,Sayuran,63,KALIMANTAN SELATAN,2018,4751,82290, 17.32 
Jamur,Sayuran,64,KALIMANTAN TIMUR,2018,2759,11051, 4.01 
Jamur,Sayuran,65,KALIMANTAN UTARA,2018,0,0, -   
Jamur,Sayuran,71,SULAWESI UTARA,2018,0,0, -   
Jamur,Sayuran,72,SULAWESI TENGAH,2018,123,349, 2.84 
Jamur,Sayuran,73,SULAWESI SELATAN,2018,27292,83944, 3.08 
Jamur,Sayuran,74,SULAWESI TENGGARA,2018,45,355, 7.89 
Jamur,Sayuran,75,GORONTALO,2018,0,0, -   
Jamur,Sayuran,76,SULAWESI BARAT,2018,406,8084, 19.91 
Jamur,Sayuran,81,MALUKU,2018,0,0, -   
Jamur,Sayuran,82,MALUKU UTARA,2018,0,0, -   
Jamur,Sayuran,91,PAPUA BARAT,2018,12,24, 2.00 
Jamur,Sayuran,94,PAPUA,2018,0,0, -   
Tomat,Sayuran,11,ACEH,2018,680,196810, 289.43 
Tomat,Sayuran,12,SUMATERA UTARA,2018,5248,1036496, 197.50 
Tomat,Sayuran,13,SUMATERA BARAT,2018,3602,1318184, 365.96 
Tomat,Sayuran,14,RIAU,2018,76,2396, 31.53 
Tomat,Sayuran,15,JAMBI,2018,820,116208, 141.72 
Tomat,Sayuran,16,SUMATERA SELATAN,2018,1105,140499, 127.15 
Tomat,Sayuran,17,BENGKULU,2018,2680,182827, 68.22 
Tomat,Sayuran,18,LAMPUNG,2018,1855,196038, 105.68 
Tomat,Sayuran,19,KEPULAUAN BANGKA BELITUNG,2018,69,6840, 99.13 
Tomat,Sayuran,21,KEPULAUAN RIAU,2018,1,60, 60.00 
Tomat,Sayuran,31,DKI JAKARTA,2018,0,0, -   
Tomat,Sayuran,32,JAWA BARAT,2018,9333,2684480, 287.63 
Tomat,Sayuran,33,JAWA TENGAH,2018,5012,904025, 180.37 
Tomat,Sayuran,34,DI.YOGYAKARTA,2018,93,8205, 88.23 
Tomat,Sayuran,35,JAWA TIMUR,2018,4000,655846, 163.96 
Tomat,Sayuran,36,BANTEN,2018,163,7831, 48.04 
Tomat,Sayuran,51,BALI,2018,992,256026, 258.09 
Tomat,Sayuran,52,NUSA TENGGARA BARAT,2018,1278,208716, 163.31 
Tomat,Sayuran,53,NUSA TENGGARA TIMUR,2018,851,54652, 64.22 
Tomat,Sayuran,61,KALIMANTAN BARAT,2018,374,11280, 30.16 
Tomat,Sayuran,62,KALIMANTAN TENGAH,2018,529,18303, 34.60 
Tomat,Sayuran,63,KALIMANTAN SELATAN,2018,904,78123, 86.42 
Tomat,Sayuran,64,KALIMANTAN TIMUR,2018,905,71506, 79.01 
Tomat,Sayuran,65,KALIMANTAN UTARA,2018,225,28429, 126.35 
Tomat,Sayuran,71,SULAWESI UTARA,2018,3855,530741, 137.68 
Tomat,Sayuran,72,SULAWESI TENGAH,2018,1716,161614, 94.18 
Tomat,Sayuran,73,SULAWESI SELATAN,2018,3510,673737, 191.95 
Tomat,Sayuran,74,SULAWESI TENGGARA,2018,1271,37911, 29.83 
Tomat,Sayuran,75,GORONTALO,2018,288,31456, 109.22 
Tomat,Sayuran,76,SULAWESI BARAT,2018,334,13782, 41.26 
Tomat,Sayuran,81,MALUKU,2018,601,35475, 59.03 
Tomat,Sayuran,82,MALUKU UTARA,2018,616,8775, 14.25 
Tomat,Sayuran,91,PAPUA BARAT,2018,381,8246, 21.64 
Tomat,Sayuran,94,PAPUA,2018,791,82200, 103.92 
Terung,Sayuran,11,ACEH,2018,946,86169, 91.09 
Terung,Sayuran,12,SUMATERA UTARA,2018,3519,697627, 198.25 
Terung,Sayuran,13,SUMATERA BARAT,2018,3290,734184, 223.16 
Terung,Sayuran,14,RIAU,2018,1422,141543, 99.54 
Terung,Sayuran,15,JAMBI,2018,1237,108308, 87.56 
Terung,Sayuran,16,SUMATERA SELATAN,2018,1673,160925, 96.19 
Terung,Sayuran,17,BENGKULU,2018,2421,487146, 201.22 
Terung,Sayuran,18,LAMPUNG,2018,2458,195044, 79.35 
Terung,Sayuran,19,KEPULAUAN BANGKA BELITUNG,2018,390,35270, 90.44 
Terung,Sayuran,21,KEPULAUAN RIAU,2018,219,21654, 98.88 
Terung,Sayuran,31,DKI JAKARTA,2018,0,0, -   
Terung,Sayuran,32,JAWA BARAT,2018,4883,925909, 189.62 
Terung,Sayuran,33,JAWA TENGAH,2018,3241,362552, 111.86 
Terung,Sayuran,34,DI.YOGYAKARTA,2018,242,18137, 74.95 
Terung,Sayuran,35,JAWA TIMUR,2018,3957,662700, 167.48 
Terung,Sayuran,36,BANTEN,2018,572,59988, 104.87 
Terung,Sayuran,51,BALI,2018,134,13393, 99.95 
Terung,Sayuran,52,NUSA TENGGARA BARAT,2018,489,60413, 123.54 
Terung,Sayuran,53,NUSA TENGGARA TIMUR,2018,920,82837, 90.04 
Terung,Sayuran,61,KALIMANTAN BARAT,2018,1782,36352, 20.40 
Terung,Sayuran,62,KALIMANTAN TENGAH,2018,1044,40741, 39.02 
Terung,Sayuran,63,KALIMANTAN SELATAN,2018,1127,70289, 62.37 
Terung,Sayuran,64,KALIMANTAN TIMUR,2018,1088,104714, 96.24 
Terung,Sayuran,65,KALIMANTAN UTARA,2018,264,37123, 140.62 
Terung,Sayuran,71,SULAWESI UTARA,2018,884,66805, 75.57 
Terung,Sayuran,72,SULAWESI TENGAH,2018,836,47874, 57.27 
Terung,Sayuran,73,SULAWESI SELATAN,2018,1921,93384, 48.61 
Terung,Sayuran,74,SULAWESI TENGGARA,2018,1142,38700, 33.89 
Terung,Sayuran,75,GORONTALO,2018,57,2780, 48.77 
Terung,Sayuran,76,SULAWESI BARAT,2018,288,12074, 41.92 
Terung,Sayuran,81,MALUKU,2018,719,49699, 69.12 
Terung,Sayuran,82,MALUKU UTARA,2018,475,4527, 9.53 
Terung,Sayuran,91,PAPUA BARAT,2018,342,8064, 23.58 
Terung,Sayuran,94,PAPUA,2018,553,48364, 87.46 
Buncis,Sayuran,11,ACEH,2018,88,16364, 185.95 
Buncis,Sayuran,12,SUMATERA UTARA,2018,2083,248317, 119.21 
Buncis,Sayuran,13,SUMATERA BARAT,2018,3167,535431, 169.07 
Buncis,Sayuran,14,RIAU,2018,29,1602, 55.24 
Buncis,Sayuran,15,JAMBI,2018,361,34911, 96.71 
Buncis,Sayuran,16,SUMATERA SELATAN,2018,457,71536, 156.53 
Buncis,Sayuran,17,BENGKULU,2018,1327,221201, 166.69 
Buncis,Sayuran,18,LAMPUNG,2018,754,68636, 91.03 
Buncis,Sayuran,19,KEPULAUAN BANGKA BELITUNG,2018,78,6565, 84.17 
Buncis,Sayuran,21,KEPULAUAN RIAU,2018,51,2412, 47.29 
Buncis,Sayuran,31,DKI JAKARTA,2018,0,0, -   
Buncis,Sayuran,32,JAWA BARAT,2018,5134,816215, 158.98 
Buncis,Sayuran,33,JAWA TENGAH,2018,3541,363650, 102.70 
Buncis,Sayuran,34,DI.YOGYAKARTA,2018,58,7839, 135.16 
Buncis,Sayuran,35,JAWA TIMUR,2018,2415,259657, 107.52 
Buncis,Sayuran,36,BANTEN,2018,29,1363, 47.00 
Buncis,Sayuran,51,BALI,2018,687,68682, 99.97 
Buncis,Sayuran,52,NUSA TENGGARA BARAT,2018,95,5574, 58.67 
Buncis,Sayuran,53,NUSA TENGGARA TIMUR,2018,530,26973, 50.89 
Buncis,Sayuran,61,KALIMANTAN BARAT,2018,229,3853, 16.83 
Buncis,Sayuran,62,KALIMANTAN TENGAH,2018,240,7146, 29.78 
Buncis,Sayuran,63,KALIMANTAN SELATAN,2018,375,24200, 64.53 
Buncis,Sayuran,64,KALIMANTAN TIMUR,2018,697,56631, 81.25 
Buncis,Sayuran,65,KALIMANTAN UTARA,2018,140,12731, 90.94 
Buncis,Sayuran,71,SULAWESI UTARA,2018,214,20159, 94.20 
Buncis,Sayuran,72,SULAWESI TENGAH,2018,197,8261, 41.93 
Buncis,Sayuran,73,SULAWESI SELATAN,2018,819,98708, 120.52 
Buncis,Sayuran,74,SULAWESI TENGGARA,2018,148,3618, 24.45 
Buncis,Sayuran,75,GORONTALO,2018,19,157, 8.26 
Buncis,Sayuran,76,SULAWESI BARAT,2018,14,557, 39.79 
Buncis,Sayuran,81,MALUKU,2018,324,17330, 53.49 
Buncis,Sayuran,82,MALUKU UTARA,2018,137,1431, 10.45 
Buncis,Sayuran,91,PAPUA BARAT,2018,192,4580, 23.85 
Buncis,Sayuran,94,PAPUA,2018,385,28018, 72.77 
Mentimun,Sayuran,11,ACEH,2018,1375,143157, 104.11 
Mentimun,Sayuran,12,SUMATERA UTARA,2018,2009,275480, 137.12 
Mentimun,Sayuran,13,SUMATERA BARAT,2018,1624,266317, 163.99 
Mentimun,Sayuran,14,RIAU,2018,1804,226305, 125.45 
Mentimun,Sayuran,15,JAMBI,2018,1037,70242, 67.74 
Mentimun,Sayuran,16,SUMATERA SELATAN,2018,1424,111752, 78.48 
Mentimun,Sayuran,17,BENGKULU,2018,1258,78289, 62.23 
Mentimun,Sayuran,18,LAMPUNG,2018,1757,106012, 60.34 
Mentimun,Sayuran,19,KEPULAUAN BANGKA BELITUNG,2018,495,36903, 74.55 
Mentimun,Sayuran,21,KEPULAUAN RIAU,2018,538,47016, 87.39 
Mentimun,Sayuran,31,DKI JAKARTA,2018,1,1, 1.00 
Mentimun,Sayuran,32,JAWA BARAT,2018,8516,1373618, 161.30 
Mentimun,Sayuran,33,JAWA TENGAH,2018,2674,292337, 109.33 
Mentimun,Sayuran,34,DI.YOGYAKARTA,2018,80,11753, 146.91 
Mentimun,Sayuran,35,JAWA TIMUR,2018,2697,392281, 145.45 
Mentimun,Sayuran,36,BANTEN,2018,1452,140639, 96.86 
Mentimun,Sayuran,51,BALI,2018,647,89463, 138.27 
Mentimun,Sayuran,52,NUSA TENGGARA BARAT,2018,389,40015, 102.87 
Mentimun,Sayuran,53,NUSA TENGGARA TIMUR,2018,435,39426, 90.63 
Mentimun,Sayuran,61,KALIMANTAN BARAT,2018,2323,48325, 20.80 
Mentimun,Sayuran,62,KALIMANTAN TENGAH,2018,853,39023, 45.75 
Mentimun,Sayuran,63,KALIMANTAN SELATAN,2018,787,56847, 72.23 
Mentimun,Sayuran,64,KALIMANTAN TIMUR,2018,1095,127842, 116.75 
Mentimun,Sayuran,65,KALIMANTAN UTARA,2018,299,47963, 160.41 
Mentimun,Sayuran,71,SULAWESI UTARA,2018,631,46459, 73.63 
Mentimun,Sayuran,72,SULAWESI TENGAH,2018,531,29578, 55.70 
Mentimun,Sayuran,73,SULAWESI SELATAN,2018,889,76292, 85.82 
Mentimun,Sayuran,74,SULAWESI TENGGARA,2018,485,18744, 38.65 
Mentimun,Sayuran,75,GORONTALO,2018,28,2198, 78.50 
Mentimun,Sayuran,76,SULAWESI BARAT,2018,196,10193, 52.01 
Mentimun,Sayuran,81,MALUKU,2018,453,31047, 68.54 
Mentimun,Sayuran,82,MALUKU UTARA,2018,299,6165, 20.62 
Mentimun,Sayuran,91,PAPUA BARAT,2018,267,6807, 25.49 
Mentimun,Sayuran,94,PAPUA,2018,502,50736, 101.07 
Labu Siam,Sayuran,11,ACEH,2018,102,75758, 742.73 
Labu Siam,Sayuran,12,SUMATERA UTARA,2018,318,154476, 485.77 
Labu Siam,Sayuran,13,SUMATERA BARAT,2018,278,130848, 470.68 
Labu Siam,Sayuran,14,RIAU,2018,20,866, 43.30 
Labu Siam,Sayuran,15,JAMBI,2018,55,9976, 181.38 
Labu Siam,Sayuran,16,SUMATERA SELATAN,2018,141,83325, 590.96 
Labu Siam,Sayuran,17,BENGKULU,2018,295,82670, 280.24 
Labu Siam,Sayuran,18,LAMPUNG,2018,278,67979, 244.53 
Labu Siam,Sayuran,19,KEPULAUAN BANGKA BELITUNG,2018,6,2800, 466.67 
Labu Siam,Sayuran,21,KEPULAUAN RIAU,2018,0,0, -   
Labu Siam,Sayuran,31,DKI JAKARTA,2018,0,0, -   
Labu Siam,Sayuran,32,JAWA BARAT,2018,1781,1204231, 676.15 
Labu Siam,Sayuran,33,JAWA TENGAH,2018,1044,1300322," 1,245.52 "
Labu Siam,Sayuran,34,DI.YOGYAKARTA,2018,19,4760, 250.53 
Labu Siam,Sayuran,35,JAWA TIMUR,2018,491,240137, 489.08 
Labu Siam,Sayuran,36,BANTEN,2018,14,1096, 78.29 
Labu Siam,Sayuran,51,BALI,2018,280,651692," 2,327.47 "
Labu Siam,Sayuran,52,NUSA TENGGARA BARAT,2018,19,2724, 143.37 
Labu Siam,Sayuran,53,NUSA TENGGARA TIMUR,2018,627,193866, 309.20 
Labu Siam,Sayuran,61,KALIMANTAN BARAT,2018,0,0, -   
Labu Siam,Sayuran,62,KALIMANTAN TENGAH,2018,57,1352, 23.72 
Labu Siam,Sayuran,63,KALIMANTAN SELATAN,2018,2,38, 19.00 
Labu Siam,Sayuran,64,KALIMANTAN TIMUR,2018,51,1284, 25.18 
Labu Siam,Sayuran,65,KALIMANTAN UTARA,2018,12,2025, 168.75 
Labu Siam,Sayuran,71,SULAWESI UTARA,2018,338,92993, 275.13 
Labu Siam,Sayuran,72,SULAWESI TENGAH,2018,313,28530, 91.15 
Labu Siam,Sayuran,73,SULAWESI SELATAN,2018,790,175710, 222.42 
Labu Siam,Sayuran,74,SULAWESI TENGGARA,2018,184,9010, 48.97 
Labu Siam,Sayuran,75,GORONTALO,2018,4,105, 26.25 
Labu Siam,Sayuran,76,SULAWESI BARAT,2018,23,668, 29.04 
Labu Siam,Sayuran,81,MALUKU,2018,92,12259, 133.25 
Labu Siam,Sayuran,82,MALUKU UTARA,2018,21,291, 13.86 
Labu Siam,Sayuran,91,PAPUA BARAT,2018,149,1731, 11.62 
Labu Siam,Sayuran,94,PAPUA,2018,198,6365, 32.15 
Kangkung,Sayuran,11,ACEH,2018,1263,68414, 54.17 
Kangkung,Sayuran,12,SUMATERA UTARA,2018,2544,150938, 59.33 
Kangkung,Sayuran,13,SUMATERA BARAT,2018,1482,73204, 49.40 
Kangkung,Sayuran,14,RIAU,2018,2362,138333, 58.57 
Kangkung,Sayuran,15,JAMBI,2018,1581,66030, 41.76 
Kangkung,Sayuran,16,SUMATERA SELATAN,2018,1476,79213, 53.67 
Kangkung,Sayuran,17,BENGKULU,2018,834,29181, 34.99 
Kangkung,Sayuran,18,LAMPUNG,2018,2608,114234, 43.80 
Kangkung,Sayuran,19,KEPULAUAN BANGKA BELITUNG,2018,458,15160, 33.10 
Kangkung,Sayuran,21,KEPULAUAN RIAU,2018,840,52213, 62.16 
Kangkung,Sayuran,31,DKI JAKARTA,2018,664,45242, 68.14 
Kangkung,Sayuran,32,JAWA BARAT,2018,5468,582287, 106.49 
Kangkung,Sayuran,33,JAWA TENGAH,2018,2440,275305, 112.83 
Kangkung,Sayuran,34,DI.YOGYAKARTA,2018,337,24189, 71.78 
Kangkung,Sayuran,35,JAWA TIMUR,2018,3649,239414, 65.61 
Kangkung,Sayuran,36,BANTEN,2018,1820,120084, 65.98 
Kangkung,Sayuran,51,BALI,2018,579,90888, 156.97 
Kangkung,Sayuran,52,NUSA TENGGARA BARAT,2018,316,46574, 147.39 
Kangkung,Sayuran,53,NUSA TENGGARA TIMUR,2018,1419,83707, 58.99 
Kangkung,Sayuran,61,KALIMANTAN BARAT,2018,1668,38778, 23.25 
Kangkung,Sayuran,62,KALIMANTAN TENGAH,2018,910,21650, 23.79 
Kangkung,Sayuran,63,KALIMANTAN SELATAN,2018,512,21789, 42.56 
Kangkung,Sayuran,64,KALIMANTAN TIMUR,2018,1638,104472, 63.78 
Kangkung,Sayuran,65,KALIMANTAN UTARA,2018,552,44937, 81.41 
Kangkung,Sayuran,71,SULAWESI UTARA,2018,1073,39067, 36.41 
Kangkung,Sayuran,72,SULAWESI TENGAH,2018,836,23400, 27.99 
Kangkung,Sayuran,73,SULAWESI SELATAN,2018,3205,130508, 40.72 
Kangkung,Sayuran,74,SULAWESI TENGGARA,2018,1527,32385, 21.21 
Kangkung,Sayuran,75,GORONTALO,2018,155,1678, 10.83 
Kangkung,Sayuran,76,SULAWESI BARAT,2018,492,13272, 26.98 
Kangkung,Sayuran,81,MALUKU,2018,1530,48065, 31.42 
Kangkung,Sayuran,82,MALUKU UTARA,2018,334,2398, 7.18 
Kangkung,Sayuran,91,PAPUA BARAT,2018,643,16280, 25.32 
Kangkung,Sayuran,94,PAPUA,2018,1360,62260, 45.78 
Bayam,Sayuran,11,ACEH,2018,1308,34268, 26.20 
Bayam,Sayuran,12,SUMATERA UTARA,2018,2941,202430, 68.83 
Bayam,Sayuran,13,SUMATERA BARAT,2018,1115,40271, 36.12 
Bayam,Sayuran,14,RIAU,2018,2328,111822, 48.03 
Bayam,Sayuran,15,JAMBI,2018,1384,46436, 33.55 
Bayam,Sayuran,16,SUMATERA SELATAN,2018,1373,42715, 31.11 
Bayam,Sayuran,17,BENGKULU,2018,610,7545, 12.37 
Bayam,Sayuran,18,LAMPUNG,2018,2370,69326, 29.25 
Bayam,Sayuran,19,KEPULAUAN BANGKA BELITUNG,2018,339,12879, 37.99 
Bayam,Sayuran,21,KEPULAUAN RIAU,2018,766,46168, 60.27 
Bayam,Sayuran,31,DKI JAKARTA,2018,542,32971, 60.83 
Bayam,Sayuran,32,JAWA BARAT,2018,4186,298102, 71.21 
Bayam,Sayuran,33,JAWA TENGAH,2018,2014,109412, 54.33 
Bayam,Sayuran,34,DI.YOGYAKARTA,2018,283,14367, 50.77 
Bayam,Sayuran,35,JAWA TIMUR,2018,2180,110656, 50.76 
Bayam,Sayuran,36,BANTEN,2018,1578,100212, 63.51 
Bayam,Sayuran,51,BALI,2018,178,12266, 68.91 
Bayam,Sayuran,52,NUSA TENGGARA BARAT,2018,76,5648, 74.32 
Bayam,Sayuran,53,NUSA TENGGARA TIMUR,2018,1227,32443, 26.44 
Bayam,Sayuran,61,KALIMANTAN BARAT,2018,1423,24393, 17.14 
Bayam,Sayuran,62,KALIMANTAN TENGAH,2018,783,14033, 17.92 
Bayam,Sayuran,63,KALIMANTAN SELATAN,2018,553,15648, 28.30 
Bayam,Sayuran,64,KALIMANTAN TIMUR,2018,1473,47377, 32.16 
Bayam,Sayuran,65,KALIMANTAN UTARA,2018,485,19642, 40.50 
Bayam,Sayuran,71,SULAWESI UTARA,2018,521,12321, 23.65 
Bayam,Sayuran,72,SULAWESI TENGAH,2018,602,14666, 24.36 
Bayam,Sayuran,73,SULAWESI SELATAN,2018,2467,65151, 26.41 
Bayam,Sayuran,74,SULAWESI TENGGARA,2018,1229,19107, 15.55 
Bayam,Sayuran,75,GORONTALO,2018,61,506, 8.30 
Bayam,Sayuran,76,SULAWESI BARAT,2018,448,7227, 16.13 
Bayam,Sayuran,81,MALUKU,2018,1029,13786, 13.40 
Bayam,Sayuran,82,MALUKU UTARA,2018,247,2000, 8.10 
Bayam,Sayuran,91,PAPUA BARAT,2018,494,6519, 13.20 
Bayam,Sayuran,94,PAPUA,2018,1112,30321, 27.27 
Semangka,Buah,11,ACEH,2018,1213,136685, 112.68 
Semangka,Buah,12,SUMATERA UTARA,2018,2700,688197, 254.89 
Semangka,Buah,13,SUMATERA BARAT,2018,705,107672, 152.73 
Semangka,Buah,14,RIAU,2018,1137,171768, 151.07 
Semangka,Buah,15,JAMBI,2018,437,36616, 83.79 
Semangka,Buah,16,SUMATERA SELATAN,2018,1353,188978, 139.67 
Semangka,Buah,17,BENGKULU,2018,203,7248, 35.70 
Semangka,Buah,18,LAMPUNG,2018,1201,168416, 140.23 
Semangka,Buah,19,KEPULAUAN BANGKA BELITUNG,2018,136,21071, 154.93 
Semangka,Buah,21,KEPULAUAN RIAU,2018,288,39985, 138.84 
Semangka,Buah,31,DKI JAKARTA,2018,0,0, -   
Semangka,Buah,32,JAWA BARAT,2018,1525,233177, 152.90 
Semangka,Buah,33,JAWA TENGAH,2018,3696,576174, 155.89 
Semangka,Buah,34,DI.YOGYAKARTA,2018,193,37093, 192.19 
Semangka,Buah,35,JAWA TIMUR,2018,8195,1267482, 154.67 
Semangka,Buah,36,BANTEN,2018,102,9511, 93.25 
Semangka,Buah,51,BALI,2018,966,162178, 167.89 
Semangka,Buah,52,NUSA TENGGARA BARAT,2018,948,185964, 196.16 
Semangka,Buah,53,NUSA TENGGARA TIMUR,2018,139,10986, 79.04 
Semangka,Buah,61,KALIMANTAN BARAT,2018,811,40059, 49.39 
Semangka,Buah,62,KALIMANTAN TENGAH,2018,706,84209, 119.28 
Semangka,Buah,63,KALIMANTAN SELATAN,2018,1563,278901, 178.44 
Semangka,Buah,64,KALIMANTAN TIMUR,2018,903,115716, 128.15 
Semangka,Buah,65,KALIMANTAN UTARA,2018,50,9877, 197.54 
Semangka,Buah,71,SULAWESI UTARA,2018,102,2694, 26.41 
